id,quartos,area,custo,vagas,mobiliado,bairro,endereco,latitude,longitude,estacao,distancia,linha_amarela,linha_azul,linha_lilas,linha_prata,linha_verde,linha_vermelha,update_time,apartment_link
893459126,3,100,5678,1,0,Moema,Avenida Ibijaú,-23.605083,-46.6661961,Moema,0.44,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893459126
893463557,3,200,18431,4,0,Moema,Avenida Açocê,-23.6052168,-46.6543947,Moema,0.81,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893463557
893292857,2,78,4427,1,1,Moema,Avenida Bem-te-vi,-23.6081258,-46.6674938,Eucaliptos,0.22,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893292857
892770599,1,42,4103,0,0,Moema,Avenida Rouxinol,-23.6051605,-46.6682652,Eucaliptos,0.51,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892770599
892874616,2,78,3005,1,0,Vila Clementino,Avenida Onze de Junho,-23.6014154,-46.6508145,Aacd Servidor,0.43,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892874616
893463603,1,53,5345,1,0,Moema,Alameda dos Arapanés,-23.6068445,-46.6675729,Eucaliptos,0.34,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893463603
893297737,1,85,7481,1,1,Moema,Avenida Moema,-23.6041047,-46.6587184,Moema,0.35,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893297737
893440004,1,33,3295,1,1,Moema,Avenida Jamaris,-23.6052335,-46.6618136,Moema,0.16,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893440004
893442072,4,420,25021,5,1,Moema,Avenida Açocê,-23.6021911,-46.6583612,Moema,0.42,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893442072
893433782,2,60,3933,1,0,Moema,Alameda Jauaperi,-23.6049899,-46.6670683,Moema,0.52,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893433782
892913425,1,40,2874,1,0,Moema,Alameda dos Nhambiquaras,-23.6067682,-46.6587455,Moema,0.48,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892913425
893457567,1,43,3316,0,1,Moema,Avenida Rouxinol,-23.6049426,-46.6681576,Eucaliptos,0.54,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893457567
893326919,1,42,3942,1,1,Moema,Avenida Moema,-23.6073082,-46.6551657,Moema,0.81,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893326919
893323799,1,30,2355,1,0,Moema,Avenida Jamaris,-23.6097214,-46.6552467,Moema,0.96,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893323799
893400089,4,190,7886,3,0,Moema,Avenida Jurucê,-23.6072321,-46.6635947,Moema,0.41,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893400089
892839898,1,38,3173,1,1,Moema,Rua Juquis,-23.6066928,-46.6633213,Moema,0.35,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892839898
893268309,3,112,6861,2,0,Moema,Alameda dos Jurupis,-23.6098611,-46.6649102,Eucaliptos,0.38,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893268309
893377046,3,120,7190,2,0,Moema,Avenida Ibijaú,-23.6043633,-46.6672708,Moema,0.53,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893377046
893292315,2,70,6408,2,0,Moema,Alameda dos Jurupis,-23.6057247,-46.6613964,Moema,0.23,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893292315
893199313,2,90,5349,2,1,Moema,Avenida Jamaris,-23.6099284,-46.6553666,Moema,0.97,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893199313
893154826,1,40,3410,1,1,Moema,Avenida Jamaris,-23.6097871,-46.6552983,Moema,0.96,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893154826
893379355,3,156,12400,3,1,Moema,Avenida Divino Salvador,-23.6044969,-46.6609535,Moema,0.14,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893379355
892776911,2,77,4287,1,0,Moema,Alameda Tupiniquins,-23.606799,-46.654716,Moema,0.83,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892776911
892776912,2,77,4115,1,0,Moema,Alameda Tupiniquins,-23.606799,-46.654716,Moema,0.83,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892776912
893369133,3,90,4346,1,0,Moema,Avenida Jacutinga,-23.6023937,-46.6664239,Moema,0.46,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893369133
893417052,2,110,10651,2,1,Moema,Avenida Jandira,-23.6061881,-46.6628533,Moema,0.28,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893417052
892793336,4,98,4955,1,0,Moema,Alameda Nhambiquaras,-23.6097996,-46.6619937,Moema,0.67,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892793336
893264506,1,37,2773,1,1,Moema,Alameda Jauaperi,-23.6047405,-46.6669743,Moema,0.51,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893264506
893222522,2,76,3133,0,0,Moema,Avenida Jurema,-23.606729,-46.6607805,Moema,0.36,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893222522
892891149,1,47,4070,1,0,Moema,Avenida Jacutinga,-23.6038318,-46.6648111,Moema,0.27,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892891149
892783479,3,126,6090,2,0,Moema,Avenida Macuco,-23.6036254,-46.6666374,Moema,0.46,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892783479
892936997,1,120,11963,2,0,Moema,Avenida Macuco,-23.6027932,-46.6673277,Moema,0.54,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892936997
893455193,1,26,3711,1,0,Moema,Avenida Cotovia,-23.6080772,-46.6694276,Eucaliptos,0.21,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893455193
892822809,3,175,8492,3,0,Moema,Alameda Tupiniquins,-23.6076719,-46.6552541,Moema,0.82,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892822809
893335750,1,33,4410,1,1,Moema,Avenida Ibijaú,-23.6058869,-46.6652909,Moema,0.4,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893335750
892803638,3,90,4575,1,0,Moema,Alameda dos Anapurus,-23.6096336,-46.6601222,Moema,0.68,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892803638
893383793,2,76,5842,1,1,Moema,Rua Juquis,-23.6090914,-46.6655131,Eucaliptos,0.33,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893383793
893376049,3,90,6822,2,1,Moema,Avenida Juriti,-23.6010903,-46.6627985,Moema,0.31,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893376049
893376251,3,105,4936,2,0,Moema,Rua Gaivota,-23.6025665,-46.6671855,Moema,0.53,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893376251
893459509,2,75,6108,2,0,Moema,Alameda dos Jurupis,-23.6057209,-46.6615137,Moema,0.22,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893459509
893460164,2,70,5481,1,0,Moema,Alameda dos Jurupis,-23.6057209,-46.6615137,Moema,0.22,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893460164
893369424,2,55,3562,1,0,Moema,Rua Gaivota,-23.6037886,-46.6674597,Moema,0.54,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893369424
893414846,3,127,9332,3,0,Moema,Avenida Jacutinga,-23.6014109,-46.668025,Moema,0.66,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893414846
893415983,3,82,4135,1,0,Moema,Alameda dos Aicás,-23.6084182,-46.657974,Moema,0.67,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893415983
892898865,4,360,16067,3,0,Moema,Avenida Jamaris,-23.608005,-46.6579979,Moema,0.63,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892898865
893247780,1,49,2781,1,1,Moema,Avenida Jurema,-23.6069107,-46.6613152,Moema,0.36,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893247780
893375070,1,39,2897,1,1,Moema,Alameda dos Nhambiquaras,-23.6078907,-46.660169,Moema,0.5,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893375070
892898475,3,90,4763,1,0,Moema,Avenida Lavandisca,-23.6003303,-46.6674755,Moema,0.67,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892898475
893415192,1,35,3360,1,1,Moema,Avenida Lavandisca,-23.6009923,-46.6662068,Moema,0.52,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893415192
893386355,3,108,6695,2,1,Moema,Avenida Pavão,-23.6060875,-46.669044,Eucaliptos,0.41,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893386355
892983669,1,47,3505,1,1,Moema,Alameda dos Aicás,-23.6070605,-46.6566516,Moema,0.67,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892983669
893181383,2,80,5834,0,1,Moema,Alameda dos Jurupis,-23.6057247,-46.6613964,Moema,0.23,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893181383
893377849,1,48,3127,1,0,Moema,Avenida Jurucê,-23.6098822,-46.6606089,Moema,0.69,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893377849
892817574,3,127,13300,2,0,Moema,Avenida Divino Salvador,-23.6042949,-46.6608097,Moema,0.15,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892817574
893422035,1,36,3205,0,0,Moema,Avenida Jandira,-23.6082744,-46.661266,Moema,0.51,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893422035
892889454,3,158,10229,2,0,Moema,Rua Gaivota,-23.6036231,-46.6677712,Moema,0.58,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892889454
893383140,2,70,6656,1,0,Moema,Avenida Jandira,-23.6060516,-46.6635162,Moema,0.29,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893383140
893263096,1,30,3804,1,1,Moema,Avenida Moema,-23.6073082,-46.6551657,Moema,0.81,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893263096
893339951,1,33,4295,1,0,Moema,Avenida Moema,-23.6041047,-46.6587184,Moema,0.35,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893339951
893430452,2,90,6324,2,0,Moema,Avenida Cotovia,-23.6084991,-46.6698588,Eucaliptos,0.19,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893430452
893459961,3,84,4810,1,0,Moema,Alameda Jauaperi,-23.6058819,-46.6683816,Eucaliptos,0.43,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893459961
893460308,1,40,2758,1,0,Moema,Alameda dos Arapanés 309,-23.6013855,-46.6618315,Moema,0.27,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893460308
893015845,1,45,3543,1,1,Moema,Avenida Sabiá,-23.6027446,-46.66235,Moema,0.12,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893015845
892918835,2,108,5587,1,0,Moema,Av. Jacutinga,-23.6024973,-46.6659887,Moema,0.42,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892918835
893019800,3,157,13746,3,0,Moema,Avenida Divino Salvador,-23.6044836,-46.6608746,Moema,0.15,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893019800
893389218,1,35,3229,1,1,Moema,Avenida Ibirapuera,-23.6041069,-46.6626166,Moema,0.06,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893389218
892862612,1,45,3887,1,1,Moema,Avenida Rouxinol,-23.6052967,-46.6685348,Eucaliptos,0.5,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892862612
893437155,1,47,3121,1,0,Moema,Avenida Jacutinga,-23.6038318,-46.6648111,Moema,0.27,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893437155
893293497,3,130,8949,1,1,Moema,Avenida Divino Salvador,-23.606675,-46.6583673,Moema,0.5,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893293497
893428655,1,50,4139,1,0,Moema,Avenida Jandira,-23.6074566,-46.662018,Moema,0.41,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893428655
893432253,4,136,13205,3,0,Moema,Avenida Jurema,-23.6076697,-46.6606517,Moema,0.46,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893432253
893442152,1,63,5901,1,1,Moema,Alameda dos Arapanés,-23.602292,-46.6623967,Moema,0.17,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893442152
893444875,3,75,4975,1,0,Moema,Avenida Lavandisca,-23.6004181,-46.667433,Moema,0.66,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893444875
893277844,1,37,3209,1,1,Moema,Avenida Jamaris,-23.6099284,-46.6553666,Moema,0.97,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893277844
893289904,2,90,3014,1,0,Planalto Paulista,Rua Luís Góis,-23.6039344,-46.6509504,Aacd Servidor,0.69,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893289904
893290624,3,212,10502,4,1,Moema,Alameda dos Aicás,-23.6086308,-46.6575601,Moema,0.71,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893290624
893427609,1,70,5309,1,1,Moema,Alameda dos Arapanés,-23.6068445,-46.6675729,Eucaliptos,0.34,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893427609
893455732,1,50,3705,0,0,Moema,Avenida Ibirapuera,-23.6055892,-46.6647039,Moema,0.33,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893455732
892908924,3,158,10190,2,0,Moema,Avenida Rouxinol,-23.6059739,-46.6674786,Eucaliptos,0.44,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892908924
893357969,1,45,2946,1,0,Moema,Rua Gaivota,-23.6022712,-46.6661652,Moema,0.44,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893357969
893452852,3,127,12305,2,0,Moema,Avenida Divino Salvador,-23.606675,-46.6583673,Moema,0.5,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893452852
893455151,3,87,6889,2,0,Moema,Rua Gaivota,-23.6039723,-46.6681074,Moema,0.61,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893455151
893133443,1,52,6101,1,1,Moema,Avenida Jurucê,-23.6078028,-46.6635602,Moema,0.47,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893133443
893147968,4,210,8784,4,0,Moema,Avenida Chibarás,-23.6071092,-46.6540332,Moema,0.91,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893147968
893342870,3,210,11478,4,0,Moema,Alameda dos Anapurus,-23.6049639,-46.6560342,Moema,0.64,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893342870
893345019,1,35,4568,1,1,Moema,Rua Juquis,-23.6067412,-46.6632529,Moema,0.35,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893345019
893346346,3,140,17498,2,0,Moema,Avenida Sabiá,-23.6004324,-46.6654618,Moema,0.5,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893346346
893420061,3,135,6731,2,0,Moema,Avenida Ibijaú,-23.6049118,-46.666347,Moema,0.45,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893420061
893431114,1,35,2654,1,0,Moema,Avenida Divino Salvador,-23.6055036,-46.65886,Moema,0.38,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893431114
893458161,2,75,3804,1,0,Moema,Avenida Aratãs,-23.6073964,-46.6649483,Eucaliptos,0.46,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893458161
893317322,3,125,7171,2,0,Moema,Avenida Jurema,-23.608152,-46.6594441,Moema,0.56,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893317322
893320000,3,133,12864,2,1,Moema,Rua Tuim,-23.600351,-46.6686033,Moema,0.76,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893320000
893328026,1,32,3677,1,1,Moema,Avenida Jamaris,-23.6052171,-46.6618196,Moema,0.16,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893328026
893333176,2,75,3449,1,1,Moema,Rua Inhambú,-23.6017969,-46.6689523,Moema,0.73,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893333176
893336632,1,45,4374,1,0,Moema,Avenida Jacutinga,-23.6038318,-46.6648111,Moema,0.27,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893336632
893457088,1,45,3108,1,0,Moema,Alameda dos Nhambiquaras,-23.6067682,-46.6587455,Moema,0.48,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893457088
893300043,4,225,20715,4,0,Moema,Avenida Açocê,-23.6039564,-46.6556559,Moema,0.66,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893300043
893316266,2,70,3988,1,0,Moema,Avenida Rouxinol,-23.6054192,-46.6673705,Eucaliptos,0.5,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893316266
893366969,4,175,8498,2,0,Moema,Avenida Ibijaú,-23.60498,-46.6665274,Moema,0.47,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893366969
893388064,3,100,5272,2,1,Moema,Rua Inhambú,-23.6017969,-46.6689523,Moema,0.73,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893388064
893445738,1,44,3449,1,0,Moema,Alameda dos Nhambiquaras,-23.6078907,-46.660169,Moema,0.5,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893445738
893451865,3,122,7664,2,0,Moema,Avenida Jandira,-23.6061881,-46.6628533,Moema,0.28,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893451865
893192703,3,210,14325,4,0,Moema,Alameda dos Aicás,-23.6086308,-46.6575601,Moema,0.71,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893192703
893101824,2,56,3280,1,0,Planalto Paulista,Rua Luís Góis,-23.6039344,-46.6509504,Aacd Servidor,0.69,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893101824
893244449,1,60,4518,1,1,Moema,Avenida Moema,-23.6041047,-46.6587184,Moema,0.35,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893244449
893387945,2,54,3782,1,0,Moema,Avenida Divino Salvador,-23.6053259,-46.6600094,Moema,0.28,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893387945
892783367,1,28,3063,1,1,Moema,Avenida Jamaris,-23.6098156,-46.6553917,Moema,0.96,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892783367
892879590,3,80,5315,1,0,Moema,Avenida Macuco,-23.6026534,-46.6676064,Moema,0.57,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892879590
892882699,2,85,6223,2,1,Moema,Avenida Ministro Gabriel de Rezende Passos,-23.6010183,-46.6608393,Moema,0.33,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892882699
893267196,4,225,20705,4,1,Moema,Avenida Açocê,-23.6034448,-46.6565123,Moema,0.57,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893267196
893271062,2,28,3456,1,0,Moema,Avenida Jamaris,-23.6097871,-46.6552983,Moema,0.96,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893271062
893271063,1,28,3456,1,0,Moema,Avenida Jamaris,-23.6097871,-46.6552983,Moema,0.96,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893271063
892805720,3,120,5469,1,0,Moema,Avenida Ibijaú,-23.6050422,-46.6660594,Moema,0.42,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892805720
892845551,2,100,4566,1,0,Moema,Avenida Rouxinol,-23.6052212,-46.66787,Eucaliptos,0.51,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892845551
893175663,2,50,4555,0,1,Moema,Avenida Jamaris,-23.6052335,-46.6618136,Moema,0.16,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893175663
893404899,2,85,3714,1,0,Moema,Avenida Moema,-23.6048127,-46.6578953,Moema,0.45,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893404899
893459806,3,137,13724,3,0,Moema,Avenida Jurema,-23.607559,-46.6602453,Moema,0.46,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893459806
892849830,3,115,5304,1,0,Moema,Avenida Sabiá,-23.6022818,-46.6629884,Moema,0.19,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892849830
892850975,2,80,6209,1,1,Moema,Avenida Jacutinga,-23.6010838,-46.667554,Moema,0.63,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892850975
893219464,3,130,9430,2,1,Moema,Avenida Jandira,-23.6063121,-46.6628222,Moema,0.29,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893219464
893221615,3,248,20462,4,0,Moema,Alameda dos Jurupis,-23.607077,-46.6623937,Moema,0.37,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893221615
893226148,1,104,11562,0,1,Moema,Avenida Lavandisca,-23.6015867,-46.6657615,Moema,0.44,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893226148
893186827,1,31,3133,1,0,Moema,Avenida Jamaris,-23.6052171,-46.6618196,Moema,0.16,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893186827
893392280,4,200,8191,3,0,Moema,Alameda dos Anapurus,-23.6054573,-46.656145,Moema,0.64,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893392280
893398637,4,205,17583,3,1,Moema,Alameda dos Anapurus,-23.6083351,-46.6590769,Moema,0.59,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893398637
893417482,3,150,7239,2,0,Moema,Avenida Jamaris,-23.6056312,-46.6604054,Moema,0.27,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893417482
893425609,2,126,13153,2,0,Moema,Avenida Divino Salvador,-23.604339,-46.6608837,Moema,0.14,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893425609
893442545,2,78,7609,2,1,Moema,Avenida Moema,-23.6061014,-46.6562773,Moema,0.65,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893442545
893374261,2,77,4007,2,0,Moema,Alameda dos Tupiniquins,-23.6068027,-46.6547396,Moema,0.83,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893374261
893374264,2,77,4299,2,0,Moema,Alameda dos Tupiniquins,-23.6068027,-46.6547396,Moema,0.83,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893374264
893429338,1,45,3336,1,1,Moema,Avenida Jandira,-23.6082744,-46.661266,Moema,0.51,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893429338
893374263,2,77,4007,2,0,Moema,Alameda dos Tupiniquins,-23.6068027,-46.6547396,Moema,0.83,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893374263
893213416,1,29,3240,1,0,Moema,Avenida Chibarás,-23.6028076,-46.6588425,Moema,0.35,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893213416
893307764,2,70,4217,0,0,Moema,Avenida Sabiá,-23.6004324,-46.6654618,Moema,0.5,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893307764
893335705,2,58,3501,1,0,Moema,Alameda Jauaperi,-23.6049856,-46.6670797,Moema,0.52,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893335705
893425993,4,170,10700,2,0,Moema,Avenida Rouxinol,-23.6059739,-46.6674786,Eucaliptos,0.44,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893425993
893431115,1,35,2654,0,0,Moema,Avenida Divino Salvador,-23.6055036,-46.65886,Moema,0.38,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893431115
892767379,2,73,5603,1,1,Moema,Alameda Jurupis,-23.6056086,-46.6613576,Moema,0.22,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892767379
892810529,3,152,8655,2,0,Moema,Avenida Jamaris,-23.6072445,-46.6582946,Moema,0.55,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892810529
893447947,2,75,7233,2,1,Moema,Rua Gaivota,-23.6050519,-46.6687422,Eucaliptos,0.53,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893447947
893460059,2,70,4506,1,0,Moema,Avenida Sabiá,-23.6004324,-46.6654618,Moema,0.5,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893460059
892832060,3,118,4492,3,0,Moema,Alameda Jauaperi,-23.6059853,-46.6683303,Eucaliptos,0.42,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892832060
892925746,3,170,14120,3,1,Moema,Avenida Jandira,-23.6073262,-46.662254,Moema,0.39,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892925746
893202054,2,55,3535,0,0,Moema,Rua Juquis,-23.6067412,-46.6632529,Moema,0.35,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893202054
893434032,1,45,3340,1,0,Moema,Avenida Jurema,-23.6070175,-46.6603261,Moema,0.4,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893434032
893240674,3,198,12650,3,1,Moema,Avenida Jamaris,-23.6076345,-46.6581264,Moema,0.59,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893240674
892895068,4,200,12084,3,0,Moema,Jauaperi,-23.6019025,-46.6644583,Moema,0.32,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892895068
893454383,3,180,16412,4,0,Moema,Avenida Jacutinga,-23.6023356,-46.6665555,Moema,0.48,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893454383
893339442,2,70,6062,2,1,Moema,Alameda dos Jurupis,-23.607077,-46.6623937,Moema,0.37,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893339442
